#DateTime               	TID	IDDD	IDDA	VDDD	VDDA	VD_RAW	VA_RAW	VD_REG	VA_REG	GND	GNDD	GNDA	NTC0	NTC1	TESTRES
Wed Jan  9 04:22:20 2019	21.015	29.100	66.850	1.490	1.504	1.499	1.501	1.212	1.210	0.000	0.000	0.004	27.756	-9.845	1029.723	
Wed Jan  9 04:22:34 2019	21.018	29.000	66.800	1.490	1.505	1.490	1.494	1.209	1.210	0.000	0.000	0.004	27.756	-9.845	1025.599	
Wed Jan  9 04:22:49 2019	21.021	29.100	66.900	1.490	1.504	1.498	1.494	1.209	1.206	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 04:23:05 2019	21.024	29.100	66.750	1.490	1.504	1.498	1.502	1.211	1.210	0.000	0.000	0.003	27.766	-9.822	1034.272	
Wed Jan  9 04:23:19 2019	21.028	29.150	66.850	1.490	1.506	1.494	1.496	1.208	1.209	0.000	0.000	0.004	27.766	-9.822	1025.183	
Wed Jan  9 04:23:34 2019	21.031	29.150	66.850	1.490	1.502	1.498	1.494	1.209	1.206	0.000	0.000	0.003	27.746	-9.868	1028.490	
Wed Jan  9 04:23:49 2019	21.034	29.100	66.750	1.490	1.504	1.496	1.498	1.209	1.209	0.000	0.000	0.004	27.756	-9.845	1025.599	
Wed Jan  9 04:24:05 2019	21.037	29.200	66.850	1.490	1.505	1.498	1.494	1.208	1.207	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 04:24:19 2019	21.041	29.150	66.750	1.490	1.504	1.496	1.496	1.210	1.212	0.000	0.000	0.004	27.766	-9.822	1027.654	
Wed Jan  9 04:24:34 2019	21.044	29.200	66.700	1.490	1.502	1.496	1.496	1.209	1.209	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 04:24:50 2019	21.047	29.250	66.700	1.491	1.504	1.492	1.495	1.206	1.208	0.000	0.000	0.004	27.786	-9.777	1023.529	
Wed Jan  9 04:25:04 2019	21.050	29.150	66.850	1.491	1.505	1.498	1.494	1.206	1.206	0.000	0.000	0.004	27.766	-9.822	1026.829	
Wed Jan  9 04:25:19 2019	21.054	29.200	66.850	1.490	1.502	1.500	1.495	1.207	1.207	0.000	0.000	0.004	27.746	-9.868	1027.665	
Wed Jan  9 04:25:34 2019	21.057	29.150	66.800	1.494	1.504	1.496	1.498	1.207	1.210	0.000	0.000	0.005	27.756	-9.845	1025.599	
Wed Jan  9 04:25:50 2019	21.060	29.200	66.850	1.491	1.504	1.492	1.496	1.209	1.210	0.000	0.000	0.004	27.756	-9.845	1029.723	
Wed Jan  9 04:26:04 2019	21.063	29.250	66.800	1.491	1.504	1.499	1.502	1.210	1.211	0.000	0.000	0.004	27.746	-9.868	1030.970	
Wed Jan  9 04:26:19 2019	21.067	29.300	66.800	1.492	1.505	1.499	1.498	1.209	1.208	0.000	0.000	0.004	27.746	-9.868	1027.665	
Wed Jan  9 04:26:34 2019	21.070	29.300	66.850	1.490	1.504	1.498	1.495	1.207	1.207	0.000	0.000	0.005	27.756	-9.845	1027.247	
Wed Jan  9 04:26:49 2019	21.073	29.250	66.900	1.491	1.501	1.499	1.498	1.208	1.209	0.000	0.000	0.003	27.756	-9.845	1028.897	
Wed Jan  9 04:27:04 2019	21.076	29.300	66.750	1.489	1.502	1.498	1.494	1.206	1.207	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 04:27:19 2019	21.080	29.350	66.850	1.490	1.504	1.498	1.498	1.209	1.208	0.000	0.000	0.003	27.756	-9.845	1033.034	
Wed Jan  9 04:27:34 2019	21.083	29.350	66.700	1.491	1.504	1.498	1.495	1.207	1.205	0.000	0.000	0.004	27.766	-9.822	1025.183	
Wed Jan  9 04:27:49 2019	21.086	29.300	66.750	1.490	1.504	1.499	1.505	1.210	1.209	0.000	0.000	0.004	27.746	-9.868	1029.316	
Wed Jan  9 04:28:05 2019	21.089	29.300	66.800	1.490	1.505	1.497	1.495	1.207	1.206	0.000	0.000	0.004	27.746	-9.868	1030.143	
Wed Jan  9 04:28:19 2019	21.093	29.450	66.800	1.490	1.505	1.497	1.498	1.208	1.210	0.000	0.000	0.005	27.756	-9.845	1024.777	
Wed Jan  9 04:28:35 2019	21.096	29.400	66.800	1.491	1.504	1.498	1.498	1.208	1.207	0.000	0.000	0.004	27.746	-9.868	1026.016	
Wed Jan  9 04:28:49 2019	21.099	29.300	66.700	1.491	1.504	1.498	1.502	1.208	1.212	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 04:29:04 2019	21.102	29.400	66.800	1.491	1.506	1.496	1.499	1.210	1.212	0.000	0.000	0.004	27.746	-9.868	1029.316	
Wed Jan  9 04:29:19 2019	21.106	29.350	66.750	1.491	1.504	1.500	1.504	1.209	1.209	0.000	0.000	0.004	27.756	-9.845	1027.247	
Wed Jan  9 04:29:34 2019	21.109	29.400	66.700	1.492	1.504	1.501	1.502	1.210	1.209	0.000	0.000	0.003	27.756	-9.845	1027.247	
Wed Jan  9 04:29:49 2019	21.112	29.450	66.700	1.490	1.505	1.494	1.495	1.207	1.207	0.000	0.000	0.003	27.777	-9.845	1025.599	
Wed Jan  9 04:30:04 2019	21.115	29.450	66.800	1.491	1.505	1.501	1.498	1.208	1.209	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 04:30:19 2019	21.119	29.500	66.750	1.491	1.505	1.496	1.501	1.210	1.212	0.000	0.000	0.004	27.746	-9.868	1027.665	
Wed Jan  9 04:30:34 2019	21.122	29.400	66.750	1.492	1.505	1.499	1.501	1.208	1.208	0.000	0.000	0.003	27.746	-9.868	1028.490	
Wed Jan  9 04:30:49 2019	21.125	29.400	66.750	1.491	1.505	1.496	1.492	1.206	1.205	0.000	0.000	0.003	27.766	-9.822	1026.006	
Wed Jan  9 04:31:04 2019	21.128	29.400	66.700	1.490	1.504	1.495	1.498	1.207	1.209	0.000	0.000	0.005	27.756	-9.845	1026.423	
Wed Jan  9 04:31:19 2019	21.132	29.450	66.700	1.492	1.504	1.496	1.494	1.207	1.207	0.000	0.000	0.004	27.787	-9.822	1029.304	
Wed Jan  9 04:31:34 2019	21.135	29.500	66.700	1.490	1.501	1.490	1.496	1.207	1.210	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 04:31:49 2019	21.138	29.400	66.650	1.489	1.505	1.496	1.501	1.209	1.210	0.000	0.000	0.003	27.776	-9.800	1028.060	
Wed Jan  9 04:32:04 2019	21.141	29.500	66.750	1.490	1.502	1.494	1.497	1.207	1.208	0.000	0.000	0.005	27.746	-9.868	1026.840	
Wed Jan  9 04:32:19 2019	21.145	29.450	66.700	1.490	1.505	1.498	1.498	1.207	1.206	0.000	0.000	0.003	27.746	-9.868	1029.316	
Wed Jan  9 04:32:35 2019	21.148	29.450	66.750	1.490	1.504	1.495	1.490	1.205	1.205	0.000	0.000	0.004	27.746	-9.868	1029.316	
Wed Jan  9 04:32:49 2019	21.151	29.450	66.800	1.492	1.501	1.495	1.501	1.209	1.209	0.000	0.000	0.004	27.766	-9.822	1028.478	
Wed Jan  9 04:33:04 2019	21.154	29.500	66.700	1.490	1.506	1.499	1.504	1.209	1.209	0.000	0.000	0.003	27.746	-9.868	1029.316	
Wed Jan  9 04:33:20 2019	21.158	29.450	66.700	1.489	1.504	1.498	1.494	1.206	1.206	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 04:33:35 2019	21.161	29.550	66.750	1.492	1.504	1.498	1.502	1.209	1.212	0.000	0.000	0.004	27.746	-9.868	1024.370	
Wed Jan  9 04:33:49 2019	21.164	29.450	66.700	1.492	1.504	1.496	1.499	1.207	1.211	0.000	0.000	0.004	27.756	-9.845	1028.897	
Wed Jan  9 04:34:04 2019	21.167	29.450	66.750	1.492	1.506	1.492	1.499	1.207	1.210	0.000	0.000	0.005	27.756	-9.845	1026.423	
Wed Jan  9 04:34:20 2019	21.171	29.450	66.800	1.492	1.502	1.493	1.496	1.206	1.207	0.000	0.000	0.005	27.756	-9.845	1025.599	
Wed Jan  9 04:34:34 2019	21.174	29.400	66.700	1.491	1.504	1.501	1.501	1.207	1.207	0.000	0.000	0.003	27.766	-9.822	1026.006	
Wed Jan  9 04:34:49 2019	21.177	29.400	66.700	1.491	1.504	1.498	1.492	1.204	1.205	0.000	0.000	0.004	27.756	-9.845	1025.599	
Wed Jan  9 04:35:05 2019	21.180	29.350	66.750	1.490	1.504	1.497	1.495	1.205	1.205	0.000	0.000	0.004	27.766	-9.822	1029.304	
Wed Jan  9 04:35:20 2019	21.184	29.350	66.750	1.492	1.504	1.498	1.502	1.207	1.209	0.000	0.000	0.004	27.766	-9.822	1029.304	
Wed Jan  9 04:35:34 2019	21.187	29.400	66.750	1.491	1.504	1.494	1.492	1.204	1.207	0.000	0.000	0.004	27.777	-9.845	1026.423	
Wed Jan  9 04:35:50 2019	21.190	29.400	66.750	1.491	1.502	1.500	1.502	1.207	1.209	0.000	0.000	0.003	27.767	-9.868	1027.665	
Wed Jan  9 04:36:04 2019	21.193	29.400	66.750	1.491	1.505	1.498	1.495	1.205	1.204	0.000	0.000	0.003	27.766	-9.822	1026.829	
Wed Jan  9 04:36:19 2019	21.197	29.450	66.700	1.490	1.502	1.498	1.501	1.206	1.209	0.000	0.000	0.004	27.777	-9.845	1025.599	
Wed Jan  9 04:36:35 2019	21.200	29.350	66.650	1.491	1.504	1.496	1.498	1.205	1.209	0.000	0.000	0.005	27.756	-9.845	1028.072	
Wed Jan  9 04:36:49 2019	21.203	29.350	66.700	1.490	1.505	1.494	1.494	1.204	1.207	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 04:37:05 2019	21.206	29.450	66.700	1.491	1.506	1.496	1.502	1.206	1.209	0.000	0.000	0.005	27.766	-9.822	1026.006	
Wed Jan  9 04:37:20 2019	21.210	29.300	66.700	1.490	1.505	1.495	1.497	1.204	1.205	0.000	0.000	0.004	27.746	-9.868	1026.016	
Wed Jan  9 04:37:35 2019	21.213	29.350	66.700	1.491	1.504	1.495	1.496	1.204	1.206	0.000	0.000	0.005	27.746	-9.868	1026.840	
Wed Jan  9 04:37:50 2019	21.216	29.400	66.650	1.490	1.502	1.492	1.495	1.205	1.206	0.000	0.000	0.004	27.776	-9.800	1024.767	
Wed Jan  9 04:38:04 2019	21.219	29.400	66.600	1.491	1.504	1.501	1.499	1.206	1.207	0.000	0.000	0.004	27.766	-9.822	1028.478	
Wed Jan  9 04:38:19 2019	21.223	29.300	66.650	1.491	1.501	1.501	1.505	1.207	1.209	0.000	0.000	0.004	27.746	-9.868	1027.665	
Wed Jan  9 04:38:34 2019	21.226	29.400	66.700	1.491	1.502	1.498	1.497	1.205	1.205	0.000	0.000	0.003	27.746	-9.868	1027.665	
Wed Jan  9 04:38:50 2019	21.229	29.300	66.650	1.490	1.502	1.500	1.489	1.203	1.206	0.000	0.000	0.004	27.746	-9.868	1027.665	
Wed Jan  9 04:39:04 2019	21.232	29.350	66.750	1.490	1.501	1.495	1.496	1.203	1.209	0.000	0.000	0.004	27.766	-9.822	1026.829	
Wed Jan  9 04:39:19 2019	21.236	29.300	66.800	1.490	1.505	1.495	1.493	1.202	1.205	0.000	0.000	0.003	27.756	-9.845	1027.247	
Wed Jan  9 04:39:34 2019	21.239	29.350	66.700	1.491	1.505	1.499	1.502	1.204	1.207	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 04:39:49 2019	21.242	29.300	66.650	1.489	1.502	1.495	1.495	1.202	1.207	0.000	0.000	0.004	27.756	-9.845	1029.723	
Wed Jan  9 04:40:05 2019	21.245	29.250	66.800	1.491	1.505	1.498	1.502	1.206	1.209	0.000	0.000	0.003	27.756	-9.845	1029.723	
Wed Jan  9 04:40:19 2019	21.249	29.350	66.750	1.489	1.501	1.498	1.494	1.201	1.206	0.000	0.000	0.005	27.766	-9.822	1027.654	
Wed Jan  9 04:40:34 2019	21.252	29.350	66.700	1.489	1.505	1.498	1.497	1.204	1.206	0.000	0.000	0.004	27.756	-9.845	1028.897	
Wed Jan  9 04:40:50 2019	21.255	29.350	66.700	1.490	1.504	1.496	1.494	1.202	1.204	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 04:41:04 2019	21.258	29.350	66.650	1.490	1.502	1.499	1.495	1.203	1.204	0.000	0.000	0.003	27.756	-9.845	1028.072	
Wed Jan  9 04:41:19 2019	21.262	29.350	66.650	1.491	1.505	1.500	1.498	1.206	1.205	0.000	0.000	0.003	27.756	-9.845	1024.777	
Wed Jan  9 04:41:34 2019	21.265	29.350	66.750	1.490	1.504	1.498	1.492	1.204	1.206	0.000	0.000	0.005	27.746	-9.868	1027.665	
Wed Jan  9 04:41:50 2019	21.268	29.450	66.750	1.490	1.504	1.495	1.501	1.204	1.205	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 04:42:04 2019	21.271	29.350	66.650	1.491	1.504	1.494	1.496	1.204	1.207	0.000	0.000	0.005	27.756	-9.845	1026.423	
Wed Jan  9 04:42:19 2019	21.275	29.400	66.700	1.492	1.504	1.502	1.502	1.206	1.207	0.000	0.000	0.003	27.766	-9.822	1028.478	
Wed Jan  9 04:42:34 2019	21.278	29.400	66.650	1.490	1.504	1.498	1.494	1.202	1.205	0.000	0.000	0.004	27.756	-9.845	1023.955	
Wed Jan  9 04:42:49 2019	21.281	29.350	66.700	1.490	1.500	1.496	1.496	1.204	1.206	0.000	0.000	0.005	27.756	-9.845	1027.247	
Wed Jan  9 04:43:04 2019	21.284	29.350	66.650	1.490	1.502	1.498	1.498	1.204	1.204	0.000	0.000	0.003	27.776	-9.800	1027.236	
Wed Jan  9 04:43:19 2019	21.288	29.350	66.600	1.491	1.502	1.497	1.503	1.205	1.206	0.000	0.000	0.004	27.755	-9.800	1023.945	
Wed Jan  9 04:43:34 2019	21.291	29.350	66.650	1.490	1.502	1.498	1.495	1.203	1.203	0.000	0.000	0.003	27.746	-9.868	1028.490	
Wed Jan  9 04:43:49 2019	21.294	29.350	66.650	1.490	1.504	1.494	1.495	1.203	1.206	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 04:44:04 2019	21.297	29.350	66.650	1.490	1.504	1.498	1.499	1.204	1.205	0.000	0.000	0.004	27.796	-9.755	1027.225	
Wed Jan  9 04:44:19 2019	21.301	29.400	66.550	1.491	1.504	1.498	1.502	1.206	1.207	0.000	0.000	0.004	27.786	-9.777	1026.818	
Wed Jan  9 04:44:34 2019	21.304	29.350	66.600	1.491	1.502	1.496	1.495	1.202	1.202	0.000	0.000	0.003	27.756	-9.845	1027.247	
Wed Jan  9 04:44:49 2019	21.307	29.350	66.600	1.491	1.505	1.496	1.500	1.204	1.207	0.000	0.000	0.005	27.756	-9.845	1025.599	
Wed Jan  9 04:45:04 2019	21.310	29.300	66.600	1.491	1.504	1.498	1.502	1.206	1.206	0.000	0.000	0.003	27.766	-9.822	1028.478	
Wed Jan  9 04:45:19 2019	21.314	29.300	66.650	1.490	1.505	1.501	1.502	1.205	1.205	0.000	0.000	0.004	27.746	-9.868	1030.970	
Wed Jan  9 04:45:34 2019	21.317	29.350	66.650	1.490	1.504	1.499	1.496	1.203	1.202	0.000	0.000	0.003	27.746	-9.868	1025.193	
Wed Jan  9 04:45:50 2019	21.320	29.350	66.650	1.491	1.504	1.498	1.496	1.204	1.203	0.000	0.000	0.003	27.746	-9.868	1028.490	
Wed Jan  9 04:46:04 2019	21.323	29.400	66.600	1.490	1.504	1.498	1.501	1.205	1.207	0.000	0.000	0.004	27.746	-9.868	1028.490	
Wed Jan  9 04:46:19 2019	21.327	29.350	66.650	1.490	1.502	1.496	1.500	1.204	1.207	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 04:46:34 2019	21.330	29.300	66.600	1.491	1.502	1.496	1.498	1.204	1.207	0.000	0.000	0.004	27.746	-9.868	1028.490	
Wed Jan  9 04:46:49 2019	21.333	29.350	66.650	1.490	1.502	1.497	1.493	1.203	1.204	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 04:47:05 2019	21.336	29.400	66.650	1.490	1.502	1.499	1.498	1.205	1.206	0.000	0.000	0.003	27.766	-9.822	1025.183	
Wed Jan  9 04:47:19 2019	21.340	29.450	66.700	1.491	1.504	1.495	1.495	1.204	1.206	0.000	0.000	0.004	27.766	-9.822	1025.183	
Wed Jan  9 04:47:34 2019	21.343	29.350	66.700	1.491	1.505	1.495	1.496	1.203	1.206	0.000	0.000	0.004	27.756	-9.845	1023.955	
Wed Jan  9 04:47:49 2019	21.346	29.400	66.650	1.490	1.504	1.494	1.496	1.202	1.205	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 04:48:05 2019	21.349	29.400	66.700	1.491	1.504	1.494	1.492	1.202	1.206	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 04:48:19 2019	21.353	29.400	66.700	1.491	1.504	1.498	1.495	1.202	1.203	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 04:48:34 2019	21.356	29.350	66.650	1.491	1.504	1.490	1.492	1.201	1.204	0.000	0.000	0.003	27.746	-9.868	1026.840	
Wed Jan  9 04:48:49 2019	21.359	29.400	66.700	1.492	1.504	1.498	1.502	1.206	1.207	0.000	0.000	0.003	27.756	-9.845	1028.897	
Wed Jan  9 04:49:04 2019	21.362	29.400	66.700	1.491	1.502	1.498	1.504	1.206	1.207	0.000	0.000	0.004	27.756	-9.845	1025.599	
Wed Jan  9 04:49:19 2019	21.366	29.450	66.650	1.491	1.504	1.501	1.498	1.203	1.203	0.000	0.000	0.003	27.766	-9.822	1025.183	
Wed Jan  9 04:49:35 2019	21.369	29.500	66.650	1.490	1.504	1.492	1.501	1.205	1.208	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 05:01:10 2019	21.370	28.800	66.800	1.491	1.504	1.498	1.503	1.213	1.213	0.000	0.000	0.004	27.798	-9.845	1026.423	
Wed Jan  9 05:01:25 2019	21.373	28.850	66.800	1.490	1.504	1.495	1.493	1.209	1.209	0.000	0.000	0.004	27.777	-9.845	1025.599	
Wed Jan  9 05:01:39 2019	21.376	28.850	66.750	1.490	1.506	1.497	1.495	1.209	1.209	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 05:01:55 2019	21.379	28.900	66.800	1.491	1.504	1.496	1.498	1.210	1.207	0.000	0.000	0.004	27.777	-9.845	1027.247	
Wed Jan  9 05:02:09 2019	21.382	28.900	66.850	1.489	1.502	1.496	1.502	1.211	1.212	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 05:02:25 2019	21.386	28.950	66.750	1.491	1.504	1.494	1.502	1.212	1.210	0.000	0.000	0.004	27.756	-9.845	1027.247	
Wed Jan  9 05:02:39 2019	21.389	28.950	66.750	1.490	1.502	1.495	1.498	1.210	1.208	0.000	0.000	0.004	27.756	-9.845	1024.777	
Wed Jan  9 05:02:54 2019	21.392	29.000	66.850	1.490	1.505	1.496	1.494	1.209	1.206	0.000	0.000	0.004	27.756	-9.845	1029.723	
Wed Jan  9 05:03:09 2019	21.395	29.000	66.850	1.490	1.504	1.498	1.504	1.212	1.210	0.000	0.000	0.004	27.756	-9.845	1030.550	
Wed Jan  9 05:03:24 2019	21.399	29.100	66.850	1.491	1.504	1.499	1.501	1.212	1.212	0.000	0.000	0.004	27.746	-9.868	1026.016	
Wed Jan  9 05:03:39 2019	21.402	29.000	66.850	1.491	1.502	1.498	1.495	1.208	1.206	0.000	0.000	0.004	27.756	-9.845	1025.599	
Wed Jan  9 05:03:55 2019	21.405	29.000	66.850	1.491	1.505	1.494	1.496	1.209	1.210	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 05:04:09 2019	21.408	29.050	66.850	1.489	1.504	1.495	1.493	1.207	1.206	0.000	0.000	0.004	27.766	-9.822	1026.829	
Wed Jan  9 05:04:24 2019	21.412	29.050	66.750	1.490	1.504	1.498	1.496	1.209	1.207	0.000	0.000	0.004	27.786	-9.777	1025.995	
Wed Jan  9 05:04:40 2019	21.415	29.100	66.750	1.490	1.506	1.499	1.500	1.210	1.208	0.000	0.000	0.003	27.756	-9.845	1028.897	
Wed Jan  9 05:04:54 2019	21.418	29.150	66.750	1.489	1.505	1.496	1.495	1.207	1.205	0.000	0.000	0.003	27.746	-9.868	1026.016	
Wed Jan  9 05:05:09 2019	21.421	29.100	66.750	1.491	1.505	1.496	1.496	1.208	1.206	0.000	0.000	0.004	27.746	-9.868	1028.490	
Wed Jan  9 05:05:24 2019	21.425	29.100	66.750	1.490	1.504	1.498	1.496	1.209	1.205	0.000	0.000	0.003	27.756	-9.845	1025.599	
Wed Jan  9 05:05:39 2019	21.428	29.200	66.750	1.490	1.502	1.497	1.495	1.207	1.205	0.000	0.000	0.003	27.756	-9.845	1027.247	
Wed Jan  9 05:05:54 2019	21.431	29.100	66.800	1.491	1.505	1.498	1.496	1.207	1.206	0.000	0.000	0.005	27.766	-9.822	1026.006	
Wed Jan  9 05:06:10 2019	21.435	29.150	66.750	1.490	1.502	1.499	1.498	1.210	1.207	0.000	0.000	0.003	27.756	-9.845	1028.072	
Wed Jan  9 05:06:24 2019	21.438	29.150	66.700	1.490	1.504	1.498	1.498	1.208	1.205	0.000	0.000	0.004	27.766	-9.822	1027.654	
Wed Jan  9 05:06:39 2019	21.441	29.250	66.800	1.491	1.506	1.496	1.498	1.210	1.211	0.000	0.000	0.004	27.734	-9.845	1026.423	
Wed Jan  9 05:06:55 2019	21.444	29.200	66.800	1.491	1.505	1.493	1.493	1.207	1.206	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 05:07:09 2019	21.447	29.150	66.750	1.490	1.506	1.493	1.498	1.209	1.209	0.000	0.000	0.004	27.746	-9.868	1028.490	
Wed Jan  9 05:07:25 2019	21.451	29.200	66.750	1.491	1.505	1.497	1.496	1.206	1.206	0.000	0.000	0.005	27.786	-9.777	1025.995	
Wed Jan  9 05:07:39 2019	21.454	29.200	66.700	1.490	1.505	1.500	1.499	1.209	1.207	0.000	0.000	0.002	27.756	-9.845	1028.897	
Wed Jan  9 05:07:55 2019	21.457	29.200	66.800	1.491	1.505	1.497	1.505	1.210	1.207	0.000	0.000	0.003	27.746	-9.868	1027.665	
Wed Jan  9 05:08:09 2019	21.460	29.200	66.800	1.491	1.504	1.496	1.502	1.210	1.208	0.000	0.000	0.003	27.776	-9.800	1023.945	
Wed Jan  9 05:08:24 2019	21.464	29.300	66.800	1.490	1.504	1.496	1.500	1.210	1.210	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 05:08:40 2019	21.467	29.200	66.750	1.491	1.504	1.500	1.501	1.209	1.208	0.000	0.000	0.003	27.756	-9.845	1028.897	
Wed Jan  9 05:08:55 2019	21.470	29.200	66.850	1.491	1.506	1.496	1.502	1.210	1.211	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 05:09:09 2019	21.473	29.300	66.800	1.491	1.502	1.496	1.502	1.211	1.210	0.000	0.000	0.003	27.766	-9.822	1027.654	
Wed Jan  9 05:09:25 2019	21.477	29.300	66.750	1.490	1.500	1.492	1.494	1.209	1.207	0.000	0.000	0.004	27.746	-9.868	1023.549	
Wed Jan  9 05:09:40 2019	21.480	29.200	66.850	1.491	1.505	1.494	1.495	1.208	1.208	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 05:09:54 2019	21.483	29.250	66.800	1.489	1.504	1.501	1.502	1.210	1.209	0.000	0.000	0.005	27.786	-9.777	1026.818	
Wed Jan  9 05:10:10 2019	21.486	29.250	66.750	1.490	1.504	1.499	1.497	1.210	1.207	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 05:10:24 2019	21.490	29.250	66.800	1.490	1.504	1.500	1.502	1.212	1.210	0.000	0.000	0.003	27.756	-9.845	1028.072	
Wed Jan  9 05:10:39 2019	21.493	29.250	66.750	1.490	1.504	1.494	1.495	1.207	1.206	0.000	0.000	0.004	27.746	-9.868	1027.665	
Wed Jan  9 05:10:55 2019	21.496	29.250	66.800	1.491	1.504	1.495	1.494	1.207	1.207	0.000	0.000	0.005	27.745	-9.822	1026.829	
Wed Jan  9 05:11:10 2019	21.500	29.300	66.750	1.491	1.505	1.496	1.502	1.210	1.207	0.000	0.000	0.003	27.766	-9.822	1024.361	
Wed Jan  9 05:11:24 2019	21.503	29.300	66.800	1.490	1.504	1.500	1.502	1.211	1.209	0.000	0.000	0.003	27.776	-9.800	1025.589	
Wed Jan  9 05:11:40 2019	21.506	29.300	66.800	1.491	1.504	1.496	1.501	1.209	1.209	0.000	0.000	0.004	27.756	-9.845	1027.247	
Wed Jan  9 05:11:54 2019	21.509	29.250	66.800	1.490	1.504	1.498	1.494	1.207	1.204	0.000	0.000	0.003	27.734	-9.845	1025.599	
Wed Jan  9 05:12:09 2019	21.512	29.250	66.700	1.491	1.502	1.498	1.493	1.207	1.205	0.000	0.000	0.004	27.756	-9.845	1026.423	
Wed Jan  9 05:12:24 2019	21.516	29.250	66.750	1.491	1.504	1.499	1.498	1.208	1.206	0.000	0.000	0.003	27.766	-9.822	1028.478	
Wed Jan  9 05:12:39 2019	21.519	29.300	66.700	1.491	1.505	1.496	1.502	1.210	1.210	0.000	0.000	0.004	27.766	-9.822	1025.183	
Wed Jan  9 05:12:54 2019	21.522	29.300	66.800	1.490	1.505	1.496	1.498	1.208	1.207	0.000	0.000	0.004	27.776	-9.800	1025.589	
Wed Jan  9 05:13:09 2019	21.525	29.350	66.800	1.491	1.504	1.495	1.494	1.207	1.207	0.000	0.000	0.005	27.756	-9.845	1028.897	
Wed Jan  9 05:13:25 2019	21.529	29.300	66.750	1.491	1.504	1.494	1.495	1.207	1.207	0.000	0.000	0.004	27.776	-9.800	1026.412	
Wed Jan  9 05:13:40 2019	21.532	29.350	66.800	1.491	1.505	1.496	1.498	1.207	1.209	0.000	0.000	0.004	27.766	-9.822	1026.829	
Wed Jan  9 05:13:55 2019	21.535	29.300	66.850	1.491	1.505	1.496	1.498	1.209	1.208	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 05:14:09 2019	21.538	29.300	66.850	1.490	1.502	1.498	1.502	1.210	1.210	0.000	0.000	0.004	27.766	-9.822	1026.006	
Wed Jan  9 05:14:24 2019	21.542	29.300	66.800	1.489	1.502	1.496	1.503	1.210	1.209	0.000	0.000	0.003	27.766	-9.822	1027.654	
Wed Jan  9 05:14:40 2019	21.545	29.400	66.850	1.491	1.504	1.496	1.501	1.210	1.210	0.000	0.000	0.004	27.756	-9.845	1028.072	
Wed Jan  9 05:14:54 2019	21.548	29.350	66.800	1.491	1.504	1.496	1.502	1.210	1.210	0.000	0.000	0.003	27.756	-9.845	1027.247	
Wed Jan  9 05:15:10 2019	21.552	29.350	66.800	1.491	1.504	1.496	1.500	1.210	1.209	0.000	0.000	0.004	27.746	-9.868	1026.840	
Wed Jan  9 05:15:25 2019	21.555	29.350	66.850	1.491	1.505	1.494	1.496	1.206	1.206	0.000	0.000	0.004	27.756	-9.845	1024.777	
Wed Jan  9 05:15:40 2019	21.558	29.300	66.950	1.490	1.504	1.499	1.498	1.207	1.205	0.000	0.000	0.004	27.756	-9.845	1027.247	
Wed Jan  9 05:15:55 2019	21.561	29.350	66.850	1.490	1.502	1.494	1.495	1.206	1.207	0.000	0.000	0.004	27.746	-9.868	1025.193	
Wed Jan  9 05:16:10 2019	21.564	29.400	66.900	1.490	1.505	1.496	1.499	1.208	1.209	0.000	0.000	0.004	27.724	-9.868	1027.665	
